county_name,"house totalvotes, 2020","house dem votecount, 2020","house rep votecount, 2020",dem_pct_house_2020,rep_pct_house_2020,state,"house totalvotes, 2024","house dem votecount, 2024","house rep votecount, 2024"
polk,8406.0,1089.0,7019.0,0.12955032119914348,0.8349988103735427,arkansas,8062.0,993.0,7069.0
polk,345580.0,144214.0,191566.0,0.417310029515597,0.554331847907865,florida,338284.0,132395.0,205431.0
polk,16745.0,3491.0,13254.0,0.20848014332636608,0.7915198566736339,georgia,18791.0,4297.0,14494.0
polk,252471.0,141567.0,102320.0,0.5607257863279347,0.40527426912397857,iowa,250657.0,138919.0,110970.0
polk,15350.0,,7596.0,,0.49485342019543976,minnesota,14918.0,4645.0,10265.0
polk,14870.0,2767.0,11479.0,0.18607935440484197,0.7719569603227976,missouri,15516.0,2607.0,12558.0
polk,2850.0,493.0,2295.0,0.17298245614035088,0.8052631578947368,nebraska,2782.0,397.0,2385.0
polk,12166.0,4368.0,7514.0,0.35903337169159955,0.6176228834456683,north carolina,12835.0,4706.0,8129.0
polk,48794.0,21968.0,23877.0,0.4502192892568758,0.4893429520022954,oregon,46127.0,21319.0,24709.0
polk,8021.0,1391.0,6482.0,0.17341977309562398,0.8081286622615634,tennessee,8570.0,1326.0,7060.0
polk,23470.0,4472.0,18599.0,0.19054111631870474,0.7924584576054537,texas,23830.0,4563.0,19267.0
polk,25972.0,9271.0,16701.0,0.3569613429847528,0.6430386570152472,wisconsin,27433.0,9034.0,18399.0
pondera,2982.0,1019.0,1963.0,0.34171696847753186,0.6582830315224681,montana,2805.0,780.0,1996.0
pontotoc,13993.0,2206.0,11787.0,0.1576502536982777,0.8423497463017223,mississippi,13968.0,2054.0,11914.0
pontotoc,15228.0,3595.0,11180.0,0.2360782768584187,0.734173890202259,oklahoma,15056.0,3205.0,11021.0
pope,24310.0,5117.0,18479.0,0.21048951048951048,0.7601398601398601,arkansas,23706.0,4945.0,18761.0
pope,2194.0,451.0,1646.0,0.20556061987237922,0.7502278942570647,illinois,0.0,0.0,0.0
pope,6942.0,,3660.0,,0.5272255834053586,minnesota,7073.0,2211.0,4848.0
poquoson city,7794.0,2094.0,5457.0,0.2686682063125481,0.7001539645881447,virginia,,,
portage,79776.0,33732.0,44855.0,0.42283393501805056,0.5622618331327718,ohio,77035.0,30461.0,46574.0
portage,39933.0,21626.0,18276.0,0.5415571081561615,0.4576665915408309,wisconsin,42575.0,22301.0,20238.0
porter,85923.0,40915.0,41598.0,0.47618216309951933,0.48413114067246255,indiana,85300.0,40522.0,43316.0
portsmouth city,43528.0,30921.0,12497.0,0.7103703363352325,0.287102554677449,virginia,,,
posey,13118.0,3262.0,9482.0,0.2486659551760939,0.7228236011587132,indiana,12794.0,3187.0,9351.0
pottawatomie,12877.0,3048.0,9829.0,0.2367010949755378,0.7632989050244622,kansas,13095.0,2852.0,10243.0
pottawatomie,27987.0,8221.0,19766.0,0.29374352377889734,0.7062564762211027,oklahoma,28523.0,7306.0,21217.0
pottawattamie,44802.0,18424.0,24256.0,0.41123164144457836,0.5414044015892148,iowa,42543.0,16263.0,26212.0
potter,8944.0,1649.0,7295.0,0.18436940966010734,0.8156305903398927,pennsylvania,8993.0,1468.0,7525.0
potter,1357.0,,1255.0,,0.924834193072955,south dakota,1282.0,173.0,1109.0
potter,32818.0,9558.0,22451.0,0.2912426107623865,0.6841062831373027,texas,25611.0,0.0,25611.0
powder river,1138.0,185.0,953.0,0.1625659050966608,0.8374340949033392,montana,1086.0,127.0,959.0
powell,5494.0,1399.0,3994.0,0.25464142701128506,0.7269748816891154,kentucky,5211.0,1127.0,4084.0
powell,3177.0,899.0,2278.0,0.28297135662574757,0.7170286433742524,montana,3277.0,757.0,2371.0
power,3040.0,696.0,2223.0,0.22894736842105262,0.73125,idaho,2977.0,633.0,2142.0
poweshiek,9884.0,4429.0,5432.0,0.448097936058276,0.5495750708215298,iowa,9535.0,3606.0,5768.0
powhatan,19618.0,5749.0,13855.0,0.2930472015495973,0.7062391681109186,virginia,20708.0,5352.0,15278.0
prairie,3130.0,,3130.0,,1.0,arkansas,3124.0,455.0,2606.0
prairie,716.0,148.0,568.0,0.20670391061452514,0.7932960893854749,montana,673.0,113.0,560.0
pratt,4088.0,928.0,3160.0,0.22700587084148727,0.7729941291585127,kansas,4007.0,820.0,3187.0
preble,21108.0,4194.0,16913.0,0.19869243888573052,0.8012601857115785,ohio,20970.0,4192.0,16778.0
prentiss,10353.0,1740.0,8613.0,0.16806722689075632,0.8319327731092437,mississippi,10301.0,1572.0,8729.0
presidio,2148.0,1467.0,619.0,0.6829608938547486,0.2881750465549348,texas,1894.0,1125.0,769.0
presque isle,8236.0,2528.0,5609.0,0.30694511898980087,0.6810344827586207,michigan,8592.0,2953.0,5399.0
preston,13960.0,3272.0,10688.0,0.2343839541547278,0.7656160458452722,west virginia,13546.0,2979.0,10567.0
price,8443.0,3116.0,5327.0,0.36906312921947176,0.6309368707805283,wisconsin,8599.0,2824.0,5775.0
prince edward,9439.0,5066.0,4350.0,0.5367093971819049,0.46085390401525583,virginia,9121.0,4296.0,4781.0
prince george,16882.0,7080.0,9781.0,0.41938158985902146,0.5793744816964814,virginia,17189.0,6941.0,10235.0
prince george's,416520.0,378226.0,37149.0,0.9080620378373188,0.08918899452607318,maryland,382802.0,340366.0,41273.0
prince william,224520.0,137863.0,86202.0,0.6140343844646357,0.3839390700160342,virginia,223575.0,130533.0,92173.0
providence,255865.0,170413.0,40638.0,0.6660270064291717,0.15882594336857328,rhode island,251867.0,154076.0,89903.0
prowers,5430.0,1286.0,4008.0,0.23683241252302026,0.7381215469613259,colorado,4935.0,1306.0,3443.0
pueblo,86882.0,41780.0,41576.0,0.4808821159733892,0.4785341037268939,colorado,83815.0,41748.0,39243.0
pulaski,169493.0,101339.0,68154.0,0.5978948983143847,0.40210510168561536,arkansas,143941.0,85131.0,58715.0
pulaski,3884.0,1080.0,2804.0,0.2780638516992791,0.721936148300721,georgia,4128.0,1018.0,3110.0
pulaski,2647.0,803.0,1787.0,0.303362296939932,0.6751038911975822,illinois,0.0,0.0,0.0
pulaski,,,,,,indiana,5525.0,1195.0,4128.0
pulaski,31286.0,4179.0,27107.0,0.1335741226107524,0.8664258773892476,kentucky,27318.0,0.0,27318.0
pulaski,14064.0,3399.0,10163.0,0.24168088737201365,0.7226251422070534,missouri,15006.0,3493.0,10962.0
pulaski,14646.0,,13869.0,,0.9469479721425645,virginia,17469.0,4568.0,12877.0
pushmataha,4693.0,720.0,3885.0,0.15341998721500105,0.8278286810142765,oklahoma,4597.0,648.0,3810.0
putnam,36514.0,10835.0,24916.0,0.29673549871282245,0.6823684066385496,florida,35178.0,9176.0,26002.0
putnam,11615.0,3222.0,8393.0,0.2773999139044339,0.722600086095566,georgia,12595.0,3224.0,9371.0
putnam,3419.0,1197.0,2133.0,0.35010236911377596,0.623866627668909,illinois,3062.0,968.0,2094.0
putnam,16365.0,3771.0,12594.0,0.2304307974335472,0.7695692025664528,indiana,15632.0,3346.0,11533.0
putnam,2311.0,272.0,2013.0,0.11769796624837732,0.8710514928602336,missouri,2340.0,269.0,2025.0
putnam,55307.0,22561.0,23562.0,0.40792304771547905,0.42602202252879384,new york,54579.0,21338.0,31820.0
putnam,19396.0,2461.0,16935.0,0.1268818313054238,0.8731181686945761,ohio,19317.0,2246.0,17071.0
putnam,31326.0,7943.0,22513.0,0.25355934367617955,0.7186681989401775,tennessee,32471.0,8204.0,24267.0
putnam,27472.0,9364.0,18108.0,0.3408561444379732,0.6591438555620268,west virginia,26281.0,6490.0,17882.0
quay,3748.0,1194.0,2554.0,0.31856990394877266,0.6814300960512273,new mexico,3519.0,1223.0,2296.0
queen anne's,29571.0,9814.0,19707.0,0.33187920597883064,0.6664299482601197,maryland,31534.0,10141.0,20362.0
queens,723570.0,546672.0,138895.0,0.7555205439694846,0.19195793081526322,new york,633098.0,417944.0,212987.0
quitman,1066.0,544.0,522.0,0.5103189493433395,0.4896810506566604,georgia,1106.0,516.0,590.0
quitman,3136.0,2215.0,921.0,0.7063137755102041,0.2936862244897959,mississippi,2670.0,1823.0,847.0
rabun,9312.0,1854.0,7458.0,0.19909793814432988,0.8009020618556701,georgia,10205.0,1984.0,8221.0
racine,104514.0,45091.0,59331.0,0.4314350230591117,0.5676847120959871,wisconsin,104208.0,44208.0,57632.0
radford city,5068.0,,4253.0,,0.8391870560378848,virginia,,,
rains,5891.0,777.0,5035.0,0.13189611271430995,0.8546936004074012,texas,6440.0,796.0,5644.0
raleigh,31355.0,8446.0,22909.0,0.2693669271248605,0.7306330728751396,west virginia,29073.0,6249.0,20705.0
ralls,5559.0,1094.0,4369.0,0.19679798524914552,0.7859327217125383,missouri,5654.0,967.0,4586.0
ramsey,283074.0,,69526.0,,0.24561068837123862,minnesota,263847.0,187543.0,75766.0
ramsey,5323.0,,3786.0,,0.7112530527897802,north dakota,5162.0,1499.0,3648.0
randall,64149.0,12184.0,50515.0,0.1899328126705015,0.7874635613961246,texas,57810.0,0.0,57810.0
randolph,10872.0,2134.0,8516.0,0.1962840323767476,0.7832965415746873,alabama,9293.0,0.0,9192.0
randolph,6227.0,,6227.0,,1.0,arkansas,6454.0,943.0,5284.0
randolph,3024.0,1863.0,1161.0,0.6160714285714286,0.38392857142857145,georgia,2956.0,1754.0,1202.0
randolph,15017.0,3336.0,11356.0,0.2221482320037291,0.7562096290870347,illinois,14285.0,3030.0,11255.0
randolph,,,,,,indiana,10092.0,2182.0,7535.0
randolph,10558.0,2325.0,7898.0,0.22021216139420344,0.7480583443834059,missouri,10707.0,2373.0,8034.0
randolph,70377.0,15069.0,55308.0,0.2141182488597127,0.7858817511402874,north carolina,74074.0,14035.0,57256.0
randolph,11718.0,4041.0,7677.0,0.34485407066052226,0.6551459293394777,west virginia,10938.0,3067.0,7871.0
rankin,70369.0,16326.0,54043.0,0.23200557063479657,0.7679944293652035,mississippi,60161.0,0.0,60161.0
ransom,2415.0,,1492.0,,0.6178053830227743,north dakota,2601.0,919.0,1679.0
rapides,55720.0,17311.0,38409.0,0.310678391959799,0.689321608040201,louisiana,50774.0,13674.0,32488.0
rappahannock,4949.0,2157.0,2775.0,0.4358456253788644,0.5607193372398465,virginia,4937.0,1958.0,2964.0
ravalli,28464.0,9350.0,19114.0,0.32848510399100617,0.6715148960089938,montana,29907.0,9062.0,19972.0
rawlins,1463.0,222.0,1241.0,0.151742993848257,0.848257006151743,kansas,1376.0,141.0,1235.0
ray,11381.0,3877.0,7198.0,0.34065547842896055,0.6324576047798963,missouri,11363.0,2609.0,8421.0
reagan,1075.0,173.0,878.0,0.16093023255813954,0.8167441860465117,texas,914.0,119.0,795.0
real,1949.0,286.0,1626.0,0.14674191893278604,0.8342739866598256,texas,1907.0,284.0,1599.0
red lake,2164.0,,1062.0,,0.4907578558225508,minnesota,2057.0,609.0,1443.0
red river,3812.0,1355.0,2457.0,0.3554564533053515,0.6445435466946485,louisiana,3246.0,0.0,2712.0
red river,5649.0,1151.0,4333.0,0.20375287661533015,0.7670384138785625,texas,4900.0,216.0,4684.0
red willow,5381.0,663.0,4570.0,0.12321129901505297,0.8492845196060211,nebraska,5224.0,700.0,4524.0
redwood,8189.0,,4905.0,,0.5989742337281719,minnesota,8205.0,2119.0,6079.0
reeves,3471.0,1502.0,1841.0,0.4327283203687698,0.5303946989340248,texas,3157.0,886.0,2271.0
refugio,3173.0,988.0,2134.0,0.31137724550898205,0.6725496375669713,texas,2991.0,847.0,2144.0
reno,27594.0,8968.0,18626.0,0.3249981880118866,0.6750018119881134,kansas,25670.0,7328.0,18342.0
rensselaer,79962.0,37153.0,30858.0,0.4646332007703659,0.3859083064455616,new york,75270.0,39349.0,35845.0
renville,8040.0,,4112.0,,0.5114427860696518,minnesota,7952.0,2150.0,5792.0
renville,1311.0,,1073.0,,0.8184591914569032,north dakota,1196.0,194.0,988.0
republic,2615.0,404.0,2211.0,0.15449330783938814,0.8455066921606118,kansas,2386.0,315.0,2071.0
reynolds,3156.0,546.0,2546.0,0.17300380228136883,0.8067173637515843,missouri,2970.0,465.0,2440.0
rhea,12709.0,2620.0,10089.0,0.20615311983633647,0.7938468801636636,tennessee,13934.0,2079.0,11445.0
rice,4256.0,999.0,3257.0,0.23472744360902256,0.7652725563909775,kansas,3835.0,677.0,3158.0
rice,34820.0,,15637.0,,0.4490809879379667,minnesota,35377.0,17751.0,17075.0
rich,1287.0,204.0,1078.0,0.1585081585081585,0.8376068376068376,utah,1420.0,150.0,1235.0
richardson,3928.0,791.0,3007.0,0.20137474541751527,0.7655295315682281,nebraska,3726.0,814.0,2912.0
richland,8133.0,1775.0,6077.0,0.21824664945284644,0.7472027542112382,illinois,0.0,0.0,0.0
richland,9303.0,2471.0,6832.0,0.2656132430398796,0.7343867569601203,louisiana,8850.0,1785.0,6813.0
richland,5748.0,1054.0,4694.0,0.18336812804453723,0.8166318719554627,montana,5154.0,782.0,4372.0
richland,7676.0,,5276.0,,0.6873371547681084,north dakota,8085.0,2496.0,5571.0
richland,58179.0,15994.0,40193.0,0.27491019096237473,0.6908506505783873,ohio,55889.0,16483.0,39406.0
richland,193432.0,131110.0,59573.0,0.6778092559659208,0.3079790313908764,south carolina,177951.0,114663.0,60102.0
richland,8852.0,4299.0,4550.0,0.48565295978309986,0.5140081337550836,wisconsin,9058.0,4184.0,4865.0
richmond,85291.0,56588.0,28703.0,0.6634697682053206,0.3365302317946794,georgia,82044.0,52411.0,29633.0
richmond,212790.0,93408.0,108414.0,0.43896799661638236,0.5094882278302552,new york,189140.0,61571.0,126894.0
richmond,20361.0,8974.0,11387.0,0.44074456067973083,0.5592554393202691,north carolina,19332.0,7855.0,11477.0
richmond,4040.0,1216.0,2820.0,0.300990099009901,0.698019801980198,virginia,4095.0,1192.0,2902.0
richmond city,108817.0,89273.0,19368.0,0.8203957102291002,0.177986895429942,virginia,,,
riley,24981.0,12925.0,12056.0,0.5173932188463232,0.4826067811536768,kansas,23170.0,10485.0,12685.0
ringgold,2676.0,823.0,1789.0,0.30754857997010465,0.6685351270553064,iowa,2603.0,678.0,1914.0
rio arriba,16010.0,11377.0,4633.0,0.7106183635227983,0.2893816364772018,new mexico,15300.0,10779.0,4521.0
rio blanco,3640.0,560.0,3006.0,0.15384615384615385,0.8258241758241758,colorado,3627.0,657.0,2848.0
rio grande,6207.0,2428.0,3567.0,0.3911712582568068,0.5746737554374094,colorado,6074.0,2572.0,3266.0
ripley,,,,,,indiana,14237.0,2501.0,11439.0
ripley,5565.0,840.0,4655.0,0.1509433962264151,0.8364779874213837,missouri,5639.0,743.0,4795.0
ritchie,4092.0,697.0,3395.0,0.17033235581622677,0.8296676441837733,west virginia,3742.0,530.0,3212.0
riverside,980257.0,529953.0,450304.0,0.5406265907818052,0.4593734092181948,california,915365.0,467300.0,448065.0
roane,24731.0,5202.0,18902.0,0.21034329384173708,0.7643039100723787,tennessee,26194.0,5198.0,20176.0
roane,5567.0,1830.0,3737.0,0.3287228309682055,0.6712771690317945,west virginia,5257.0,1139.0,3651.0
roanoke,53769.0,14990.0,37817.0,0.2787851736130484,0.7033234763525451,virginia,56445.0,20020.0,35800.0
roanoke city,42082.0,24673.0,17348.0,0.5863076849959603,0.41224276412718025,virginia,,,
roberts,4034.0,,3100.0,,0.7684680218145761,south dakota,4099.0,1272.0,2827.0
roberts,546.0,19.0,521.0,0.0347985347985348,0.9542124542124543,texas,550.0,0.0,550.0
robertson,1134.0,299.0,814.0,0.263668430335097,0.7178130511463845,kentucky,912.0,0.0,912.0
robertson,30857.0,7430.0,22654.0,0.24078815179699906,0.7341608063000291,tennessee,32826.0,8254.0,23808.0
robertson,7967.0,2241.0,5584.0,0.2812853018702146,0.7008911761014184,texas,7992.0,1775.0,6217.0
robeson,45771.0,19116.0,26655.0,0.4176443599659173,0.5823556400340827,north carolina,44558.0,16591.0,27967.0
rock,5128.0,,3278.0,,0.6392355694227769,minnesota,5230.0,1485.0,3741.0
rock,818.0,53.0,747.0,0.0647921760391198,0.91320293398533,nebraska,799.0,58.0,741.0
rock,82691.0,44475.0,38141.0,0.5378457147694429,0.4612472941432562,wisconsin,85435.0,43197.0,40766.0
rock island,67337.0,37651.0,28694.0,0.5591428189554034,0.42612531000787085,illinois,0.0,0.0,0.0
rockbridge,12262.0,3612.0,8637.0,0.2945685858750612,0.7043712281846355,virginia,12743.0,3928.0,8639.0
rockcastle,7713.0,828.0,6885.0,0.1073512252042007,0.8926487747957993,kentucky,6818.0,0.0,6818.0
rockdale,43594.0,31212.0,12382.0,0.7159700876267376,0.28402991237326236,georgia,44133.0,32836.0,11297.0
rockingham,194297.0,95664.0,94276.0,0.4923596349917909,0.48521593230981436,new hampshire,197774.0,100034.0,97601.0
rockingham,46663.0,16104.0,30559.0,0.3451128302938088,0.6548871697061912,north carolina,48591.0,15298.0,33293.0
rockingham,43355.0,10986.0,32318.0,0.25339637873371007,0.7454272863568215,virginia,48445.0,13781.0,33912.0
rockland,139504.0,68697.0,54791.0,0.49243749283174676,0.392755763275605,new york,146303.0,59093.0,84840.0
rockwall,53390.0,14606.0,37324.0,0.2735718299306986,0.6990822251357932,texas,61362.0,16815.0,44547.0
roger mills,1834.0,170.0,1664.0,0.09269356597600872,0.9073064340239912,oklahoma,0.0,0.0,0.0
rogers,44336.0,8716.0,33932.0,0.1965896788163118,0.7653374233128835,oklahoma,46328.0,9472.0,34717.0
rolette,3738.0,,1344.0,,0.3595505617977528,north dakota,3952.0,2429.0,1517.0
rooks,2675.0,457.0,2218.0,0.1708411214953271,0.8291588785046728,kansas,2448.0,289.0,2159.0
roosevelt,3987.0,2060.0,1927.0,0.5166792074241284,0.48332079257587157,montana,3844.0,1864.0,1980.0
roosevelt,6440.0,1817.0,4632.0,0.28214285714285714,0.7192546583850932,new mexico,6454.0,2014.0,4440.0
roscommon,14702.0,4535.0,9883.0,0.3084614338185281,0.6722214664671473,michigan,15741.0,5127.0,10166.0
roseau,8343.0,,5133.0,,0.6152463142754405,minnesota,8307.0,1880.0,6421.0
rosebud,3751.0,1325.0,2426.0,0.3532391362303386,0.6467608637696615,montana,3647.0,1163.0,2484.0
ross,32440.0,9680.0,22759.0,0.29839704069050554,0.7015721331689273,ohio,31037.0,9652.0,21385.0
routt,16593.0,10273.0,5930.0,0.6191164949074911,0.35737961791116735,colorado,15730.0,9689.0,5633.0
rowan,9872.0,3323.0,6549.0,0.33660858995137766,0.6633914100486223,kentucky,7196.0,0.0,7196.0
rowan,72126.0,22973.0,49153.0,0.3185120483598148,0.6814879516401853,north carolina,65978.0,0.0,50719.0
runnels,4311.0,494.0,3742.0,0.11459058223150081,0.8680120621665507,texas,3691.0,0.0,3691.0
rush,7829.0,1662.0,5906.0,0.21228764848639672,0.7543747605058118,indiana,7315.0,1600.0,5302.0
rush,1642.0,331.0,1311.0,0.20158343483556637,0.7984165651644336,kansas,1562.0,220.0,1342.0
rusk,21260.0,4669.0,16591.0,0.2196142991533396,0.7803857008466604,texas,17120.0,0.0,17120.0
rusk,7727.0,2553.0,5172.0,0.33039989646693413,0.6693412708683836,wisconsin,7983.0,2288.0,5690.0
russell,21393.0,10916.0,10171.0,0.51026036554013,0.47543589024447247,alabama,20497.0,10397.0,10085.0
russell,3348.0,631.0,2717.0,0.18847072879330945,0.8115292712066906,kansas,3174.0,448.0,2726.0
russell,8775.0,1134.0,7641.0,0.12923076923076923,0.8707692307692307,kentucky,8744.0,1088.0,7656.0
russell,11538.0,,11129.0,,0.9645519154099498,virginia,13285.0,2564.0,10696.0
rutherford,33720.0,8957.0,24013.0,0.26562870699881375,0.712129300118624,north carolina,33933.0,8816.0,25117.0
rutherford,136637.0,60094.0,76543.0,0.4398076655664278,0.5601923344335722,tennessee,137567.0,51470.0,81278.0
rutland,34292.0,18287.0,11559.0,0.5332730666044558,0.33707570278782223,vermont,32291.0,15948.0,13668.0
sabine,9747.0,1412.0,8335.0,0.14486508669334155,0.8551349133066585,louisiana,9222.0,0.0,8317.0
sabine,5382.0,681.0,4701.0,0.1265328874024526,0.8734671125975474,texas,4927.0,0.0,4927.0
sac,5313.0,1540.0,3745.0,0.2898550724637681,0.7048748353096179,iowa,5184.0,1196.0,3961.0
sacramento,702462.0,444156.0,258306.0,0.6322847356867702,0.36771526431322976,california,619625.0,374701.0,244924.0
sagadahoc,24280.0,13978.0,9722.0,0.5757001647446458,0.40041186161449754,maine,0.0,0.0,0.0
saginaw,100790.0,47620.0,50082.0,0.472467506697093,0.49689453318781623,michigan,101586.0,51840.0,45779.0
saguache,3287.0,1830.0,1334.0,0.5567386674779434,0.4058411925768178,colorado,3248.0,1766.0,1323.0
salem,33638.0,14249.0,18251.0,0.42359831143349785,0.542570901956121,new jersey,30737.0,11695.0,18601.0
salem city,10521.0,,10003.0,,0.9507651363938789,virginia,,,
saline,56868.0,16256.0,40612.0,0.2858549623689949,0.7141450376310051,arkansas,56527.0,16662.0,39865.0
saline,11167.0,2835.0,7713.0,0.2538730187158592,0.6906958001253694,illinois,0.0,0.0,0.0
saline,24203.0,7611.0,16592.0,0.31446514894847744,0.6855348510515226,kansas,22527.0,6255.0,16272.0
saline,9377.0,3546.0,5618.0,0.3781593260104511,0.5991255198890904,missouri,9102.0,2402.0,6461.0
saline,5583.0,1563.0,3759.0,0.2799570123589468,0.6732939279957012,nebraska,5465.0,1647.0,3818.0
salt lake,527723.0,278673.0,224057.0,0.5280668077760492,0.42457311885212506,utah,490748.0,240570.0,231048.0
saluda,9224.0,2843.0,6376.0,0.30821769297484825,0.6912402428447528,south carolina,8713.0,2177.0,6147.0
sampson,28140.0,10691.0,17424.0,0.3799218194740583,0.6191897654584222,north carolina,23224.0,1237.0,18456.0
san augustine,3891.0,949.0,2942.0,0.24389617065021846,0.7561038293497816,texas,2969.0,0.0,2969.0
san benito,28147.0,18735.0,9412.0,0.6656126763065335,0.33438732369346647,california,26842.0,14760.0,12082.0
san bernardino,811731.0,454944.0,356787.0,0.5604615322070982,0.43953846779290184,california,730924.0,367251.0,363673.0
san diego,1522667.0,1018193.0,504474.0,0.6686905278698494,0.3313094721301506,california,1432242.0,838551.0,593691.0
san francisco,411799.0,402620.0,9179.0,0.977709999295773,0.022290000704227063,california,375145.0,300005.0,75140.0
san jacinto,12360.0,2131.0,10000.0,0.17241100323624595,0.8090614886731392,texas,12553.0,2093.0,10460.0
san joaquin,283020.0,161665.0,121355.0,0.5712140484771394,0.4287859515228606,california,253492.0,132444.0,121048.0
san juan,543.0,322.0,201.0,0.5930018416206262,0.3701657458563536,colorado,566.0,372.0,166.0
san juan,50937.0,17730.0,33207.0,0.348077036339007,0.651922963660993,new mexico,51192.0,17152.0,34040.0
san juan,6387.0,2498.0,3536.0,0.39110693596367624,0.5536245498669172,utah,6006.0,2370.0,3636.0
san juan,12869.0,9600.0,3226.0,0.7459787085243609,0.25067992851037374,washington,12667.0,9726.0,2840.0
san luis obispo,157780.0,84608.0,73172.0,0.536240334643174,0.46375966535682595,california,143562.0,79898.0,63664.0
san mateo,362123.0,298597.0,63526.0,0.8245734184241266,0.1754265815758734,california,311954.0,222819.0,66997.0
san miguel,5052.0,3745.0,1175.0,0.7412905779889153,0.23258115597783055,colorado,4690.0,3490.0,1077.0
san miguel,11339.0,8455.0,2884.0,0.7456565834729694,0.2543434165270306,new mexico,10812.0,8015.0,2797.0
san patricio,25203.0,8449.0,16157.0,0.33523786850771736,0.6410744752608817,texas,24969.0,7793.0,17176.0
san saba,2542.0,259.0,2258.0,0.1018882769472856,0.8882769472856019,texas,2315.0,0.0,2315.0
sanborn,1145.0,,1016.0,,0.8873362445414847,south dakota,1211.0,188.0,1023.0
sanders,7583.0,2009.0,5574.0,0.26493472240538046,0.7350652775946196,montana,8059.0,1854.0,5886.0
sandoval,75030.0,39575.0,35455.0,0.5274556843929095,0.4725443156070905,new mexico,77602.0,41359.0,36243.0
sandusky,29427.0,9598.0,18766.0,0.32616304754137354,0.6377136643218813,ohio,28876.0,10577.0,16969.0
sangamon,103171.0,43450.0,59721.0,0.42114547692665577,0.5788545230733443,illinois,91917.0,37742.0,54175.0
sanilac,21866.0,5776.0,16090.0,0.2641543949510656,0.7358456050489344,michigan,22745.0,4859.0,17000.0
sanpete,12065.0,1853.0,9632.0,0.1535847492747617,0.7983423124740986,utah,12786.0,1462.0,10617.0
santa barbara,199365.0,124584.0,74781.0,0.6249040704235949,0.3750959295764051,california,179889.0,114283.0,65606.0
santa clara,796053.0,642764.0,153289.0,0.807438700689527,0.19256129931047306,california,703720.0,449450.0,147560.0
santa cruz,19222.0,13493.0,5729.0,0.701956091977942,0.29804390802205805,arizona,18739.0,11946.0,6793.0
santa cruz,139732.0,120380.0,19352.0,0.8615063120831306,0.13849368791686945,california,128168.0,100977.0,27191.0
santa fe,80456.0,61933.0,18523.0,0.7697747837327235,0.23022521626727652,new mexico,81779.0,63072.0,18707.0
santa rosa,107460.0,29483.0,75075.0,0.27436255350828215,0.6986320491345617,florida,110811.0,30140.0,80671.0
sarasota,272368.0,113117.0,151746.0,0.4153094342947777,0.5571359337367091,florida,272329.0,105702.0,166623.0
saratoga,133556.0,60286.0,56713.0,0.4513911767348528,0.4246383539489053,new york,124364.0,64751.0,59574.0
sargent,2028.0,,1295.0,,0.638560157790927,north dakota,2004.0,675.0,1325.0
sarpy,95070.0,34986.0,56874.0,0.3680025244556642,0.5982328810350268,nebraska,98901.0,40566.0,58335.0
sauk,35449.0,18390.0,17059.0,0.5187734491805128,0.4812265508194872,wisconsin,36470.0,18164.0,18306.0
saunders,12584.0,2950.0,9262.0,0.23442466624284805,0.736013986013986,nebraska,13369.0,3211.0,10158.0
sawyer,10370.0,4448.0,5917.0,0.42892960462873675,0.5705882352941176,wisconsin,10769.0,4232.0,6533.0
schenectady,75364.0,38006.0,25676.0,0.504299134865453,0.34069316915238046,new york,67431.0,40307.0,27063.0
schleicher,1129.0,200.0,916.0,0.1771479185119575,0.8113374667847653,texas,1074.0,166.0,908.0
schley,2228.0,553.0,1675.0,0.24820466786355475,0.7517953321364452,georgia,2395.0,552.0,1843.0
schoharie,15164.0,5778.0,8102.0,0.38103402796096014,0.5342917436032709,new york,15242.0,5050.0,10183.0
schoolcraft,4646.0,1395.0,3201.0,0.30025828669823507,0.6889797675419715,michigan,4815.0,1679.0,3020.0
schuyler,3945.0,844.0,2977.0,0.21394169835234475,0.7546261089987326,illinois,0.0,0.0,0.0
schuyler,1954.0,290.0,1624.0,0.14841351074718526,0.8311156601842374,missouri,1886.0,255.0,1583.0
schuyler,9598.0,3255.0,5309.0,0.3391331527401542,0.5531360700145864,new york,9213.0,3274.0,5935.0
schuylkill,69539.0,20960.0,48579.0,0.30141359524870937,0.6985864047512906,pennsylvania,72245.0,20206.0,52039.0
scioto,30980.0,8753.0,22226.0,0.28253712072304715,0.7174306003873466,ohio,28967.0,8123.0,20843.0
scotland,1922.0,278.0,1614.0,0.14464099895941726,0.8397502601456815,missouri,1852.0,258.0,1572.0
scotland,14403.0,7135.0,7268.0,0.49538290633895715,0.5046170936610428,north carolina,14228.0,6605.0,7623.0
scott,3517.0,449.0,2977.0,0.12766562411145863,0.8464600511799829,arkansas,3254.0,373.0,2881.0
scott,2758.0,428.0,2254.0,0.1551849166062364,0.817258883248731,illinois,2150.0,0.0,2150.0
scott,,,,,,indiana,9336.0,2300.0,6816.0
scott,93054.0,47459.0,41973.0,0.5100156898145163,0.45106067444709524,iowa,88031.0,44902.0,42896.0
scott,2330.0,302.0,2028.0,0.1296137339055794,0.8703862660944206,kansas,2044.0,188.0,1856.0
scott,28942.0,9678.0,18699.0,0.33439292377859164,0.6460852739962684,kentucky,29543.0,9120.0,20423.0
scott,85615.0,,45444.0,,0.5307948373532675,minnesota,87980.0,42660.0,43078.0
